Please Note,Princeton University does not consider student comment information provided to be official University course evaluation data; it does not take that information into consideration in approving courses for permanent status; and it does not take the information into consideration in making tenure or promotion decisions.,
Student Comments,,What advice would you give to another student considering taking this course?
content is interesting. PA's were straightforward but homework could be confusing. Midterm and final weren't very predictable,,
"Extreme disappointment is an understatement for how I feel about this course, especially given how excited I was to take it. COS 324 is best described as a ""rollercoaster"". Its difficulty wildly varies from semester to semester, with the exams this spring being disproportionately difficult when compared to the fall. On behalf of many students in this course, I can say that we were incredibly misled on the difficulty of the midterm. This is largely due to the fact that we all took the midterm from the previous semester, did very well, and then were notified at 10:22PM the night prior to the exam that ""This midterm is expected to be substantially more difficult than the practice midterm from last semester"". That's quite literally ONLY 14 HOURS before the exam, which is just absurd that this was not mentioned sooner. There was NO prep material provided that would represent the level of difficulty of these exams. This inadequate support for studying, piled on top of unengaging homework, confusing lectures, and insufficient math review unfortunately forces me to not recommend this course.",,
"Honestly, I thought this class was great. They cover a lot of topics, explain them pretty well, and show applications to make things fun and interesting. Daddy Deng was an absolute beast and explained the concepts well and Olga was very energetic and fun. Some things were a bit hard to follow, but it all made sense with time and the precepts. Not much work too - only a few hours of homework a week.",,
"Apart from the class lectures, it is advisable to use Youtube in clarifying the key concepts to ensure proper. understanding.",,
"You will be learning a lot of theory. Make sure that you have a good basis of linear algebra before taking. The exams are rough. They nailed me in da booteehole. Overall, learned some things, a lot of theory and the worse parts of linear algebra, cried. Not the worse, but the exams be examing too much. 6/10",,
The tests are hard but the assignments are very reasonable. Take this course if you are interested in ML/want to take more advanced ML courses in the future!,,
"This course exists in a very unique situation: while I did not enjoy this course, nor did I think it was particularly good, I would still recommend that a person interested in ML should take it. This course really demystified all the buzzwords commonly associated with machine learning and gave a solid intro to all the main topics. I feel like I learned enough, and I know what I am interested in pursuing further and what I am not interested in. However, it felt like a survey course. We never went in-depth, and the problem sets/programming assignments were insanely easy. I barely had to think about the material in order to do the work for this class. And yet, the midterm was WAY harder than anything we had done - I would dare to say that the class genuinely did not provide the resources necessary to do well on this exam. The final was fair, though. Overall, employers want to see classes like this on your resume, and it is accessible to anybody who satisfies the prerequisites. I will be working with computer vision in my internship this summer because of this class. But just because I would recommend it does not mean it cannot be improved.",,
I would recommend against taking this course unless you just want an easy COS class in which there is little work and you don't learn much,,
"Go over the lectures every week, make sure you understand EVERYTHING - because the exams are tricky.",,
A solid class! Material was presented clearly and the assignments are reasonable. I feel like I have a better understanding of machine learning at not a terrible cost.,,
I'd recommend the course as an introduction to Machine Learning. Make sure to periodically review the material and take advantage of the conceptual office hours.,,
"Honestly this course added a lot of stress to my life in the two days before the problem sets / programming assignments were due. Not an easy course, but fortunately this isn't the type of class where you're totally doomed if you don't go to office hours either. In terms of weekly time consumption, this course isn't too bad, but don't expect it to feel easy.",,
