Please Note,Princeton University does not consider student comment information provided to be official University course evaluation data; it does not take that information into consideration in approving courses for permanent status; and it does not take the information into consideration in making tenure or promotion decisions.,
Student Comments,,What advice would you give to another student considering taking this course?
Good course to learn more about low-level programming. If you enjoyed ELE206 and COS126 you will like this class.,,
"Definitely make sure to go to precepts, as you learn a lot in them that you don't during lectures. Also, office hours are very useful for assignments.",,
"Take it but be prepared to spend a lot of time on it! Ask questions as soon as you don't understand, take advantage of all the office hours/Lab TA office hours and use Ed!",,
"It seems like changes are being made to make this course much more manageable than in the past. Personally, I found this course to be less work than 226.",,
"Must take!! Choose Donna Gabai or Christopher Moretti as your preceptor.Assignment 4 is the most time-consuming, so prepare for that.Assignments and exams are not so hard.",,
"Its a good amount of work, especially towards the second half of the course where you really have to manage your time if you don't want to be forced to use a late day on the second half of assignments. Overall, if you like COS, you will like the course  because you will learn a lot about C, assembly language, and even touch into machine language, but be ready to put some time into it.",,
"It's usually recommended to take this course after COS226, but I think if you found COS126 manageable, then this course should not be too difficult to take is before COS226.",,
I would advise students to start assignments early and don't hesitate to get help.,,
"This was, and I cannot stress this enough, the worst class I have ever taken in my life. Not just at Princeton-- literally ever. This class broke me down, destroyed my confidence, and in all honesty, I ended up switching my major from COS midway through the semester (though this was more chalked up to personal reasons, I can still say that this class had no hand in making me want to stay). If you thought the glorious structure of COS126 and 226 would be found in this class as well, you would be sorely mistaken. Precepts were very lacking. The assignments were genuinely so ridiculous. At least in 126 and 226 it felt like you were working towards a goal. This class just felt like you were coding to code with no real progress being made. And on top of that, you can literally end up failing assignments for style points even if your code is working perfectly fine. Also, the challenge portions were so frustrating since you weren't able to receive help at all (debugging, questions, etc.) and they were PART of the grade, not just extra credit. I didn't mind using C for this class, but it took me a while to get used to it since they just throw you in and have you figure it out on your own. Genuinely, the only shining light in this horrendous course is Donna Gabai. If you are taking this course because you are required to (otherwise literally don't), make sure you get Donna as a preceptor and go to her office hours whenever you can. She is an absolute angel and really helps you understand content and your code without making you feel bad (same with Scott Karlin). I went to the head instructor's office hours for code twice and both times, he was very passive aggressive and made me feel so dumb for mistakes I was making, even though I had never coded in this language before. I never went back to his office hours after that. In conclusion, no class has ever left me feeling so drained, so lost, so unmotivated, and so traumatized. If you have to take this course, I wish you luck and God speed.",,
"This class covers a lot of interesting and important material. The assignments help provide a more concrete understanding of the material and helps reveal what really goes on in a computer program, which I liked. The assignments can take quite a bit of time, so it is important to get started on them soon to spread the work out and avoid the stress of crowded office/TA hours before it's due.",,
Donna Gabai + Scott Karlin >>>,,
Start the assignments early and go to precept! You can probably get away with not doing most of the readings. This course was really not as bad as people sometimes say. I did well in this course and in 226 but preferred 217. Taking 226 before this course and having the extra programming experience probably also helped.,,
"I would only take this course if you have to. The content is not the most interesting and the course moves super fast. The assignments can also be really difficult and time consuming.  Get Moretti as your preceptor, he is fantastic",,
"If you're COS, you have to take this course. Overall, it's not that bad, just make sure to show up to lectures and precept. Donna is a great preceptor and very nice. I would recommend starting early on all the assignments and making use of office hours and lab TA hours. Often, they can quickly solve problems that would take you ages (and this will save you a lot of needed time on the longer assignments). I did enjoy this course though, assembly language is pretty cool and not nearly as bad as people say it is.",,
Donna Gabai is really good at explaining the concepts. Go to her office hours and get into her precept. She is simply amazing at teaching the subject. The other preceptors and teachers are also good.,,
start assignments early,,
Start assignments early,,
"Pay attention in precept. Also, some lecture material is literally never seen again so be careful of those of the final",,
